Month,Posting Date,Category,CustomerName,,Ship-to Code,BILL TO STATE,Item/Service Description,Qty,Basic Value
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Uttar Pradesh,EM01 TYPE C BK,-1,-465.25
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Telangana,SBA20-KONCERT-BK,-1,"-1,270.34"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Uttar Pradesh,BTW100 XTREME WH,-1,-846.61
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Haryana,EM01 BK,-1,-338.14
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Jammu and Kashmir,SBA10 BK,-1,-804.2
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Kerala,BH41-BL,-1,"-1,270.34"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Maharashtra,BTW09-AIR-BL,-1,-677.12
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Chattisgarh,ATOMIK BB50 BK,-1,"-4,660.17"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Tamil Nadu,SBW550 BK,-1,"-8,473.70"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Karnataka,SBA20 BK,-1,"-1,100.85"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Delhi,EM06-TYPE-C-BK,-1,-295.76
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Bihar,EM01 BK,-1,-338.14
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Arunachal Pradesh,ATOMIK BB20 RB,-1,"-1,609.32"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Bihar,BTW09-AIR-BK,-1,-592.37
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Assam,BTW100 XTREME WH,-1,-846.61
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,West Bengal,BTW100 XTREME BK,-2,"-2,201.70"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Andhra Pradesh,EM01 BK,-1,-338.14
May-2024,21/05/2024,Customer Sale,CUSTOMER UNREGISTER,,Mahendra Singh,Madhya Pradesh,BE100-XTREME-BK,-1,"-1,143.22"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Uttar Pradesh,BTW09-AIR-BK,-1,-592.37
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Gujarat,EM06-TYPE-C-BK,-1,-295.76
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Andhra Pradesh,SBW550 BK,-1,"-8,473.73"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Assam,ATOMIK BB20 RB,-1,"-1,609.32"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Madhya Pradesh,BTW09-AIR-BL,-1,-592.37
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Tamil Nadu,BTW100 XTREME BK,-1,-846.61
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Tamil Nadu,EM01 BK,-1,-338.14
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Bihar,EM01 BK,-1,-338.14
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Kerala,BTW100 XTREME BK,-1,-846.61
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Tamil Nadu,EM06-TYPE-C-BL,-1,-295.76
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Maharashtra,BTW300-PLATINUM-BK,-1,"-4,236.44"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,West Bengal,EM01 BK,-1,-295.76
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Maharashtra,BTW100 XTREME WH,-1,"-1,100.85"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Manipur,SBA20-KONCERT-BK,-1,"-1,270.30"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Rajasthan,BTW300-XTREME-BK,-1,"-1,355.08"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Andhra Pradesh,BTW100-XTREME-BL,-1,-846.61
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Tamil Nadu,EM01 BK,-1,-338.14
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Kerala,EM01 BK,-1,-338.14
May-2024,21/05/2024,Customer Sale,DELHIVERY-COD,,,West Bengal,SBA20 BK,-1,"-1,168.64"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Karnataka,EM01 TYPE C BK,-1,-465.25
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Andhra Pradesh,BTW100 XTREME BK,-1,"-1,100.85"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Haryana,BTW300-XTREME-BK,-1,"-1,355.08"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Tamil Nadu,SBW550 BK,-1,"-8,473.73"
May-2024,21/05/2024,Customer Sale,DELHIVERY-COD,,,Haryana,BT51 BL,-1,"-1,164.41"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Uttarakhand,BTW12-KHROME-PL,-1,-965.25
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Meghalaya,EM01 TYPE C BK,-1,-465.25
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Karnataka,BTW100 XTREME BK,-1,"-1,100.80"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Telangana,EM06-TYPE-C-BK,-1,-295.76
May-2024,21/05/2024,Customer Sale,BlueDart Express Limited-COD,,,Haryana,BTW100-KHROME-PR,-1,"-1,028.81"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Odisha,BTW100 XTREME BK,-1,"-1,100.80"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Goa,EM01 TYPE C BK,-1,-465.25
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Delhi,EM01 BK,-1,-338.14
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Andhra Pradesh,BTW09-AIR-BL,-1,-592.37
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Kerala,BTW300-XTREME-BL,-1,"-1,439.83"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Karnataka,ATOMIK BB20 RB,-1,"-1,609.32"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Delhi,EM06 BK,-1,-253.39
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Bihar,BE120-BL,-1,"-1,185.59"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Karnataka,BTW300-PLATINUM-BK,-1,"-4,236.44"
May-2024,21/05/2024,Customer Sale,DELHIVERY-COD,,,Jharkhand,SBA15 BK,-1,-804.2
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Telangana,EM01 BK,-1,-338.14
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Maharashtra,BTW300 GR,-1,"-1,270.34"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Delhi,EM06-TYPE-C-BK,-1,-295.76
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Tamil Nadu,EM01 BK,-1,-338.14
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Assam,SBA15-GM,-1,-846.6
May-2024,21/05/2024,Customer Sale,IMAGECRAFT TECHNOLOGIES INDIA PRIVATE LIMITED,,Punjab,Punjab,SBW250 BK,10,"47,450.00"
May-2024,21/05/2024,Customer Sale,BlueDart Express Limited-COD,,,Haryana,BTW09 AIR BK,-1,-872.03
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Haryana,BTW300-XTREME-BK,-1,"-1,355.08"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Uttar Pradesh,BTW09-AIR-BL,-1,-592.37
May-2024,21/05/2024,Customer Sale,BlueDart Express Limited-COD,,,Uttar Pradesh,BTW100 XTREME BK,-1,"-1,126.27"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Karnataka,BTW300 GR,-1,"-1,270.30"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Kerala,BTW100 XTREME WH,-1,"-1,100.85"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Bihar,EM01 TYPE C BK,-1,-465.25
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Karnataka,BTW12-KHROME-BL,-1,"-1,016.10"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Karnataka,EM01 TYPE C BK,-1,-465.25
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Karnataka,BTW100 XTREME BK,-1,-846.61
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Rajasthan,SBA20-KONCERT-BK,-1,"-1,270.34"
May-2024,21/05/2024,Customer Sale,KREATIVE SOLUTIONS,,Delhi Okhla KREATIVE,Delhi,SBW200 BK,1,"5,393.22"
May-2024,21/05/2024,Customer Sale,Simpl (BIL Sigma Technologies Pvt Ltd),,,Kerala,BTW100-KHROME-PR,-1,-989.4
May-2024,21/05/2024,Customer Sale,BlueDart Express Limited-COD,,,Kerala,BTW300-XTREME-BL,-1,"-1,295.76"
May-2024,21/05/2024,Customer Sale,APPARIO RETAIL PRIVATE LIMITED,,FARRUKHNAGAR DED3,Haryana,SBA15-GM,130,"97,579.30"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Uttarakhand,SBW550 BK,-1,"-8,473.73"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Punjab,BTW300-XTREME-BL,-1,"-1,439.83"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Telangana,ATOMIK BB20 RB,-1,"-1,524.58"
May-2024,21/05/2024,Customer Sale,CUSTOMER UNREGISTER,,,Uttar Pradesh,SPR-BP-EGELBE100,-1,-5.46
May-2024,21/05/2024,Customer Sale,CUSTOMER UNREGISTER,,Pankaj Bhai,Haryana,PS75-BK,1,"6,355.93"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Uttar Pradesh,EM06 BK,-1,-253.39
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Odisha,BTW100-XTREME-BL,-1,-846.61
May-2024,21/05/2024,Customer Sale,APPARIO RETAIL PRIVATE LIMITED,,FARRUKHNAGAR DED3,Haryana,SBA15-GM,684,"513,417.24"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Jharkhand,BTW12 KHROME WH,-1,-100.85
May-2024,21/05/2024,Customer Sale,IMAGECRAFT TECHNOLOGIES INDIA PRIVATE LIMITED,,Punjab,Punjab,SBW100 BK,9,"33,552.00"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Mizoram,BTW12 KHROME WH,-1,"-1,016.10"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,West Bengal,BTW300 GR,-1,"-1,185.59"
May-2024,21/05/2024,Customer Sale,CUSTOMER UNREGISTER,,Pankaj Bhai,Haryana,PS150-BK,1,"8,474.58"
May-2024,21/05/2024,Customer Sale,IMAGECRAFT TECHNOLOGIES INDIA PRIVATE LIMITED,,Punjab,Punjab,PS20 BK,4,"5,148.00"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Andhra Pradesh,SBW08 BK,-1,"-8,050.00"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Rajasthan,EM01 BK,-1,-338.14
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Kerala,EM01 BK,-1,-338.14
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Uttar Pradesh,EM01 BK,-1,-295.76
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Maharashtra,EM01 BK,-1,-338.14
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Jharkhand,BTW09-AIR-BK,-1,-592.37
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Karnataka,BTW300 WH,-1,"-1,270.34"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Kerala,BTW09 AIR BK,-1,-840.68
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Uttar Pradesh,BTW100 XTREME BK,-1,"-1,100.85"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Odisha,EM06-TYPE-C-BL,-1,-295.76
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Haryana,SBA15-GM,-1,-761.86
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Nagaland,ATOMIK BB20 BK,-1,"-1,609.30"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Rajasthan,EM06-TYPE-C-BK,-1,-295.76
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Tamil Nadu,EM01 TYPE C BK,-1,-465.25
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Delhi,EM06-TYPE-C-BK,-1,-295.76
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Andhra Pradesh,EM01 TYPE C BK,-1,-465.25
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Karnataka,SBA15-GM,-1,-846.6
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,West Bengal,EM06-TYPE-C-BK,-1,-295.76
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Jharkhand,EM01 TYPE C BK,-1,-465.25
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Punjab,EM01 BK,-1,-338.14
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Odisha,BTW100 XTREME WH,-1,-761.02
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Uttar Pradesh,EM01 BK,-1,-338.14
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Rajasthan,EM01 BK,-1,-338.14
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Uttar Pradesh,EM01 BK,-1,-338.14
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,West Bengal,EM01 TYPE C BK,-1,-465.25
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Haryana,EM06-TYPE-C-BK,-1,-338.14
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Odisha,EM06-TYPE-C-BK,-1,-295.76
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Maharashtra,BTW09-AIR-BL,-1,-592.37
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Delhi,EM06-TYPE-C-BK,-1,-295.76
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Gujarat,BTW300-PLATINUM-BK,-1,"-4,236.44"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Karnataka,SBW08 BK,-1,"-8,050.00"
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Bihar,BTW100 XTREME BK,-1,-846.61
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Uttar Pradesh,BTW100 XTREME WH,-1,-846.61
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Tamil Nadu,EM01 TYPE C BK,-1,-465.25
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Telangana,EM01 BK,-1,-338.14
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Uttar Pradesh,EM01 BK,-1,-338.14
May-2024,21/05/2024,Customer Sale,FLIPKART MARKETPLACE (DELHI),,,Karnataka,BTW100-XTREME-BL,-1,"-1,100.80"
May-2024,21/05/2024,Customer Sale,ONLINE PERFUMES PVT. LTD,,SHIP TO HARYANA,Haryana,SBW50 BK,1,"4,953.00"
May-2024,21/05/2024,Customer Sale,APPARIO RETAIL PRIVATE LIMITED,,Gurgaon HBX1,Haryana,SBW550 BK,8,"60,035.12"
May-2024,21/05/2024,Customer Sale,BI WORLD WIDE INDIA PVT. LTD,,CHENNAI,Tamil Nadu,SBW200 BK,2,"9,900.00"
May-2024,22/05/2024,Customer Sale,RAMA KRISHNA ACCESSORIES HUB,,Punjab,Punjab,BTW07 ANC BK,29,"39,295.00"
May-2024,22/05/2024,Customer Sale,G A Sales,,Amritsar,Punjab,BTW07 ANC WH,-29,"-39,295.00"
May-2024,22/05/2024,Customer Sale,APPARIO RETAIL PRIVATE LIMITED,,THANE ISK3,Maharashtra,BE120-BK,-16,"-14,606.56"
May-2024,22/05/2024,Customer Sale,APPARIO RETAIL PRIVATE LIMITED,,THANE ISK3,Maharashtra,EM05MBK,-6,"-1,296.00"
May-2024,22/05/2024,Customer Sale,APPARIO RETAIL PRIVATE LIMITED,,THANE ISK3,Maharashtra,BT03 BK,-3,"-1,867.59"
May-2024,22/05/2024,Customer Sale,CUSTOMER UNREGISTER,,Jasveer Singh,Uttar Pradesh,ATOMIK BB20 BK,-1,"-1,884.75"
May-2024,22/05/2024,Customer Sale,Simpl (BIL Sigma Technologies Pvt Ltd),,,Maharashtra,BTW300-XTREME-BK,-1,"-1,327.58"
May-2024,22/05/2024,Customer Sale,APPARIO RETAIL PRIVATE LIMITED,,THANE ISK3,Maharashtra,ATOMIK BB20 BK,-2,"-2,543.62"
May-2024,22/05/2024,Customer Sale,APPARIO RETAIL PRIVATE LIMITED,,Emporium DED5,Haryana,BTW100 KHROME BK,-1,-832.72
May-2024,22/05/2024,Customer Sale,APPARIO RETAIL PRIVATE LIMITED,,Emporium DED5,Haryana,BTW100 KHROME WH,-3,"-2,498.16"
May-2024,22/05/2024,Customer Sale,APPARIO RETAIL PRIVATE LIMITED,,THANE ISK3,Maharashtra,BE120-TOUCH-BL,-9,"-8,216.19"
May-2024,22/05/2024,Customer Sale,RAMA KRISHNA ACCESSORIES HUB,,Punjab,Punjab,BTW100 KHROME BK,50,"40,650.00"
May-2024,22/05/2024,Customer Sale,APPARIO RETAIL PRIVATE LIMITED,,THANE ISK3,Maharashtra,BH31 BK,-1,-854.18
May-2024,22/05/2024,Customer Sale,CUSTOMER UNREGISTER,,Anup kamble,Maharashtra,SPR-BP-CHCBTW100-XTREME-BK,1,508.47
May-2024,22/05/2024,Customer Sale,CUSTOMER UNREGISTER,,Jasveer Singh,Uttar Pradesh,PS30 BK,1,"2,541.53"
May-2024,22/05/2024,Customer Sale,RAMA KRISHNA ACCESSORIES HUB,,Punjab,Punjab,BH31 BK,38,"33,478.00"
May-2024,22/05/2024,Customer Sale,APPARIO RETAIL PRIVATE LIMITED,,Emporium DED5,Haryana,BTW09 BK,-3,"-8,004.75"
May-2024,22/05/2024,Customer Sale,G A Sales,,Amritsar,Punjab,BTW100 KHROME BK,-50,"-40,650.00"
May-2024,22/05/2024,Customer Sale,G A Sales,,Amritsar,Punjab,BH31 BK,-38,"-33,478.00"
May-2024,23/05/2024,Customer Sale,CUSTOMER UNREGISTER,,SYED ZUBAIR HUSAINI,Uttar Pradesh,SBA20F repairing charges,0,338.98
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Tamil Nadu,BTW100 XTREME BK,-1,"-1,100.85"
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Karnataka,SBA15-GM,-1,"-1,100.85"
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Tamil Nadu,BTW100 XTREME BK,-1,"-1,100.85"
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Tamil Nadu,BTW100 XTREME WH,-1,"-1,100.85"
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Andhra Pradesh,SBA20-KONCERT-BK,-1,"-1,270.34"
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Kerala,SBA10 BK,-1,-904.24
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Karnataka,BTW300G BK,-1,"-1,270.34"
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Karnataka,BTW100 XTREME BK,-1,"-1,100.85"
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Kerala,BTW100 XTREME BK,-1,"-1,016.10"
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Kerala,SBW200 BK,-1,"-5,931.36"
May-2024,23/05/2024,Customer Sale,CRED-B2C SALE,,,Karnataka,BTW100-XTREME-BL,1,719.49
May-2024,23/05/2024,Customer Sale,G A Sales,,Amritsar,Punjab,SBA15-GM,5,"3,725.00"
May-2024,23/05/2024,Customer Sale,CRED-B2C SALE,,,Uttar Pradesh,BTW100 KHROME BL,1,846.61
May-2024,23/05/2024,Customer Sale,CRED-B2C SALE,,,Kerala,SBA15 PARTY BK,1,846.61
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Jammu and Kashmir,BTW100-XTREME-BL,-1,"-1,100.85"
May-2024,23/05/2024,Customer Sale,CRED-B2C SALE,,,Karnataka,BE100 BL,1,931.36
May-2024,23/05/2024,Customer Sale,CUSTOMER UNREGISTER,,Maibam Gojen Singh,Manipur,SPR-BP-RMTSBW200,1,381.36
May-2024,23/05/2024,Customer Sale,CRED-B2C SALE,,,Odisha,BTW100 KHROME BL,1,973.73
May-2024,23/05/2024,Customer Sale,SUPER GIFTS INDIA PRIVATE LIMITED,,HYDERABAD,Telangana,SPR-BP-GBXSBA20-KONCERT,-30,-858.9
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Maharashtra,SBA10 BK,-1,-868.69
May-2024,23/05/2024,Customer Sale,CRED-B2C SALE,,,Telangana,BTW100-XTREME-BL,1,719.49
May-2024,23/05/2024,Customer Sale,SUPER GIFTS INDIA PRIVATE LIMITED,,HYDERABAD,Telangana,SPR-BP-CTCCBTW10SBK,-50,-500
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Delhi,BTW100 KHROME WH,-1,"-1,016.10"
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Kerala,BTW100 KHROME BL,-1,"-1,041.53"
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Rajasthan,SPR-BP-MIC-PS30,-1,-507.6
May-2024,23/05/2024,Customer Sale,CRED-B2C SALE,,,Maharashtra,EM01 TYPE C BK,1,465.25
May-2024,23/05/2024,Customer Sale,CRED-B2C SALE,,,Goa,BTW300 BK,1,"1,355.08"
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Delhi,BTW100 XTREME WH,-1,"-1,016.10"
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Uttar Pradesh,BTW100-LITE-BL,-1,"-1,100.85"
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Chattisgarh,BTW100 KHROME BL,-1,-989.45
May-2024,23/05/2024,Customer Sale,CRED-B2C SALE,,,Kerala,BE100 BL,1,931.36
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Uttar Pradesh,BTW100 XTREME WH,-1,"-1,016.10"
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,West Bengal,BE100 BL,-1,"-1,016.10"
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Tamil Nadu,BE100 BL,-1,"-1,016.10"
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Odisha,SBA10 BK,-1,-868.69
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Telangana,ATOMIK-PS30-PRO,-1,"-2,499.15"
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Andhra Pradesh,BTW100-XTREME-BL,-1,"-1,100.85"
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Kerala,BE100-XTREME-BK-RCT,-1,"-1,100.85"
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Kerala,BE100 GR,-1,"-1,016.10"
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Karnataka,BTW07 ANC BK,-1,"-2,117.80"
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Kerala,BE100 BL,-1,"-1,100.85"
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Punjab,SPR-BP-RMTSBW550,-1,-168.64
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Haryana,BTW300 BK,-1,"-1,270.34"
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Bihar,SBA01-REKURVE-BK,-1,"-4,300.00"
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Delhi,SBA30 BK,-2,"-4,998.30"
May-2024,23/05/2024,Customer Sale,G A Sales,,Amritsar,Punjab,SBW150-NXT-BK,5,"18,640.00"
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Kerala,SPR-BP-MIC-PS30,-1,-507.6
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Telangana,SBA15 B,-1,-804.24
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Punjab,BTW300 BK,-1,"-1,270.34"
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Tamil Nadu,BTW100 KHROME BL,-1,"-1,041.50"
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Maharashtra,SPR-BP-MIPHBB25,-1,-338.1
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Bihar,EM06-TYPE-C-BK,-1,-295.76
May-2024,23/05/2024,Customer Sale,CUSTOMER REPLACEMENT,,,Punjab,BE200 BK,-1,-846.6
